sequence,short_hash,date,status,exe_size,iso_size,message
177,0beaa9a5,2026-03-31T17:33:52-07:00,failed,0,0,Require monotonic temporal identification confidence
177,8577e4f1,2026-04-04T06:48:31-07:00,success,135168,38930304,Route PS1 ADS scene layers through background surface
178,62df9674,2026-03-31T17:45:04-07:00,failed,0,0,Expand challenge-set rejection coverage
178,d6d9fe7e,2026-04-04T12:13:15-07:00,success,133120,38927952,Unblock BUILDING scenes and fix PS1 printf crashes in game loop
179,14ab86d8,2026-03-31T17:54:01-07:00,failed,0,0,Add evidence summaries to scene matcher output
179,4b41607d,2026-04-04T12:42:51-07:00,success,133120,38927952,Improve cold-boot ADS recovery and mark FISHING 1/2 blocked
180,a44708fa,2026-03-31T18:04:52-07:00,failed,0,0,Publish HTML review for identification audits
180,59736351,2026-04-06T08:42:34-07:00,success,135168,38930304,Apply PS1 story boot overrides before scripted runs
181,9cd84885,2026-03-31T18:15:35-07:00,failed,0,0,Link identification review to captured frames
181,2ddee64f,2026-04-06T10:37:41-07:00,success,135168,38930304,Make story scene boots exact by default
182,dcc04398,2026-03-31T18:25:29-07:00,failed,0,0,Add frame thumbnails to identification review
183,07270647,2026-03-31T18:34:39-07:00,failed,0,0,Show evidence delta in identification review
184,9747ae91,2026-03-31T18:45:13-07:00,failed,0,0,Add semantic scene summaries to identification review
185,45c80807,2026-03-31T18:54:54-07:00,failed,0,0,Summarize query-specific semantic slices
186,042f8c35,2026-03-31T19:04:43-07:00,failed,0,0,Show active evidence profiles in identification review
187,61efd98b,2026-03-31T19:15:08-07:00,failed,0,0,Require active evidence in identified query audits
188,0208559c,2026-03-31T19:25:14-07:00,failed,0,0,Require semantic evidence in scene matcher decisions
189,937f2f1e,2026-03-31T19:35:33-07:00,failed,0,0,Add pose alignment to scene matcher scoring
190,880d603b,2026-03-31T19:45:29-07:00,failed,0,0,Add pose-conflict challenge queries
191,b1be1f67,2026-03-31T19:55:32-07:00,failed,0,0,Enforce confidence ceilings on challenge queries
192,8387cea1,2026-03-31T20:05:40-07:00,failed,0,0,Show challenge confidence budgets in review
193,14e04b7e,2026-03-31T20:16:14-07:00,failed,0,0,Add challenge budgets to verification summaries
194,cfef612d,2026-03-31T20:26:33-07:00,failed,0,0,Add challenge headroom metrics to audits and summaries
195,8dc5063d,2026-03-31T20:36:32-07:00,failed,0,0,Highlight tight challenge headroom in review
196,d45ebd95,2026-03-31T20:46:51-07:00,failed,0,0,Count tight challenge budgets in verification summary
197,a82563cc,2026-03-31T20:56:53-07:00,failed,0,0,Add risk status to summaries and review
198,feea1726,2026-03-31T21:04:54-07:00,failed,0,0,Derive review risk from challenge headroom
199,e8bcc5c9,2026-03-31T21:19:02-07:00,failed,0,0,Publish tightest challenge pressure in audits
200,747c65b8,2026-03-31T21:37:39-07:00,failed,0,0,Reduce background-only scene match inflation
201,44a50379,2026-03-31T21:47:52-07:00,failed,0,0,Penalize contradictory active-state scene matches
202,75841792,2026-03-31T21:51:06-07:00,failed,0,0,Limit contradiction penalties to negative pressure only
203,fa97d0f9,2026-03-31T21:55:44-07:00,failed,0,0,Tighten challenge realism and unknown-family scoring
204,ab2f01b0,2026-03-31T22:07:51-07:00,failed,0,0,Weight context alignment in background scene matching
205,0fd9d689,2026-03-31T22:17:49-07:00,failed,0,0,Reduce generic overlap bias in unknown-family matching
206,b33f9c98,2026-03-31T22:27:43-07:00,failed,0,0,Penalize incomplete active coverage in unknown-family matching
207,f88d37b9,2026-03-31T22:38:12-07:00,failed,0,0,Downweight single-active mixed unknown-family queries
208,587de3e9,2026-03-31T22:48:33-07:00,failed,0,0,Further reduce confidence for single-active mixed slices
209,b0f0e17c,2026-03-31T22:58:42-07:00,failed,0,0,Lower confidence for background-plus-active mixed slices
210,ed373db8,2026-03-31T23:13:37-07:00,failed,0,0,Downweight generic overlap in unknown-family scene matching
211,102c2757,2026-03-31T23:22:28-07:00,failed,0,0,Add transition-pattern alignment to scene matching
212,b554734a,2026-03-31T23:40:06-07:00,failed,0,0,Add context-timeline alignment to scene matching
213,e1a08407,2026-03-31T23:51:44-07:00,failed,0,0,Add subject timing and persistence to scene matching
214,3cbbf02d,2026-03-31T23:55:32-07:00,failed,0,0,Gate subject timing boosts on active alignment
215,c093c847,2026-04-01T00:10:39-07:00,failed,0,0,Add subject exit and recovery semantics to scene matching
216,5cf09c67,2026-04-01T00:20:28-07:00,failed,0,0,Add actor phase sequencing to scene matching
217,dd3ff661,2026-04-01T00:30:57-07:00,failed,0,0,Tighten unknown-family state-sequence penalties
218,fef19f6d,2026-04-01T00:42:35-07:00,failed,0,0,Add transition-pair sequencing to scene matching
219,58ec878e,2026-04-01T01:01:13-07:00,failed,0,0,Add timed transition sequencing to scene matching
220,a63bea53,2026-04-01T01:10:56-07:00,failed,0,0,Add subject-activity sequencing to scene matching
221,feb85999,2026-04-01T01:20:33-07:00,failed,0,0,Reduce mixed-slice subject-activity confidence
222,c7fca140,2026-04-01T01:31:33-07:00,failed,0,0,Reclassify separated mixed unknown-family slices
223,032e9ff1,2026-04-01T01:52:30-07:00,failed,0,0,Expose borrowed-background risk in matcher and review
224,0057fa50,2026-04-01T02:01:27-07:00,failed,0,0,Make borrowed-background mixes explicit decisions
225,1d9c1376,2026-04-01T02:04:23-07:00,failed,0,0,Add background provenance alignment to scene matching
226,61a0d56b,2026-04-01T02:13:30-07:00,failed,0,0,Penalize borrowed-background mismatch in scene matching
227,ae7db329,2026-04-01T02:31:56-07:00,failed,0,0,Add query contamination profiling to scene matcher
228,adb3282a,2026-04-01T02:41:43-07:00,failed,0,0,Penalize sparse active evidence in mixed scene queries
229,05a1475b,2026-04-01T02:52:24-07:00,failed,0,0,Penalize fragmented active coverage in mixed queries
230,56695e1c,2026-04-01T03:01:57-07:00,failed,0,0,Penalize active semantic diversity in mixed queries
231,410f3ea2,2026-04-01T03:12:31-07:00,failed,0,0,Penalize late active islands in mixed queries
232,34da30fa,2026-04-01T03:22:04-07:00,failed,0,0,Clamp unknown-family scene scores at zero
233,1d39ecf2,2026-04-01T03:32:33-07:00,failed,0,0,Reduce generic overlap credit for background-only queries
234,a64c8601,2026-04-01T03:42:30-07:00,failed,0,0,Penalize borrowed-background context carryover
235,6ad7040a,2026-04-01T03:52:50-07:00,failed,0,0,Penalize blended active narratives in mixed queries
236,8f8c1f36,2026-04-01T04:02:53-07:00,failed,0,0,Further reduce background-only overlap credit
237,bfa8754c,2026-04-01T04:12:45-07:00,failed,0,0,Penalize overweight single-active alignment in mixed queries
238,b0ff1b62,2026-04-01T04:23:08-07:00,failed,0,0,Penalize low-novelty multi-active mixed queries
239,daf7b98f,2026-04-01T04:34:05-07:00,failed,0,0,Penalize late active island context carryover
240,0ae83b79,2026-04-01T04:43:02-07:00,failed,0,0,Further reduce background-only semantic overlap credit
241,cd015b13,2026-04-01T04:53:14-07:00,failed,0,0,Further tighten background-only low-signal scoring
242,0e5c1faa,2026-04-01T05:03:27-07:00,failed,0,0,Trim residual background-only overlap scoring
243,f9581bad,2026-04-01T05:17:43-07:00,failed,0,0,Trim low-signal background-only scene overlap further
244,2e5a2ec3,2026-04-01T05:34:19-07:00,failed,0,0,Penalize borrowed background mismatch in single-active mixed queries
245,f185bbe1,2026-04-01T05:44:00-07:00,failed,0,0,Further trim residual background-only scene credit
246,64741f57,2026-04-01T05:54:10-07:00,failed,0,0,Reduce broad scene-similarity credit for background-only queries
247,a21c91ce,2026-04-01T06:04:27-07:00,failed,0,0,Reduce scene-family bonus for background-only queries
248,587aa745,2026-04-01T06:14:35-07:00,failed,0,0,Reduce frame-signature credit for background-only queries
249,ce245671,2026-04-01T06:25:04-07:00,failed,0,0,Drop generic semantic overlap for background-only queries
250,e90b0e93,2026-04-01T06:34:56-07:00,failed,0,0,Trim residual background-only structural overlap
251,2632a91f,2026-04-01T06:44:58-07:00,failed,0,0,Lower residual transition and context credit for background-only queries
252,d0262e81,2026-04-01T06:55:21-07:00,failed,0,0,Remove broad scene-summary signals from background-only queries
253,5af4d855,2026-04-01T07:05:29-07:00,failed,0,0,Return saved-zone layer to the surface pool
254,c82c1aac,2026-04-01T07:09:04-07:00,failed,0,0,Increase host surface pool headroom for deterministic capture
255,3a2127fa,2026-04-01T07:25:46-07:00,failed,0,0,Remove final context-set credit from background-only queries
256,554de336,2026-04-01T07:36:57-07:00,failed,0,0,Remove background-only family bonus entirely
257,60437f8e,2026-04-01T07:57:02-07:00,failed,0,0,Increase exact active-state evidence in scene matching
258,7b582d28,2026-04-01T08:02:19-07:00,failed,0,0,Balance exact active-state boosts for unknown-family queries
259,15ec31cc,2026-04-01T08:16:45-07:00,failed,0,0,Increase exact active-subject evidence in scene matching
260,b535f89b,2026-04-01T08:28:04-07:00,failed,0,0,Promote active state-set alignment in scene matching
261,e572d076,2026-04-01T08:37:01-07:00,failed,0,0,Increase actor-bearing scene-family evidence
262,65b29ffd,2026-04-01T08:47:35-07:00,failed,0,0,Increase exact active-state evidence in scene matching
263,27a26a90,2026-04-01T08:57:33-07:00,failed,0,0,Strengthen exact actor-bearing context alignment
264,780e7db0,2026-04-01T09:07:53-07:00,failed,0,0,Increase active pose-set alignment weight
265,cd26e6ad,2026-04-01T09:18:18-07:00,failed,0,0,Promote scene-trait alignment in scene matching
266,4af1b928,2026-04-01T09:28:26-07:00,failed,0,0,Gate generic pose and activity overlap on active alignment
267,c156ec87,2026-04-01T09:37:27-07:00,failed,0,0,Gate generic token overlap on active alignment
268,009fd1ec,2026-04-01T09:47:55-07:00,failed,0,0,Gate exact subject and context matches on active alignment
269,2295fc7a,2026-04-01T09:57:57-07:00,failed,0,0,Reduce non-active shared-frame overlap credit
270,13616579,2026-04-01T10:08:04-07:00,failed,0,0,Increase active-frame coverage evidence
271,dedcfc21,2026-04-01T10:18:22-07:00,failed,0,0,Increase late active-island rejection pressure
272,4adfe197,2026-04-01T10:48:39-07:00,failed,0,0,Increase active state-set agreement evidence
273,7df4fb09,2026-04-01T10:58:44-07:00,failed,0,0,Tighten late active-island rejection further
274,6242aec9,2026-04-01T11:10:12-07:00,failed,0,0,Increase exact active-state evidence further
275,bddf3b57,2026-04-01T11:18:11-07:00,failed,0,0,Tighten late active-island rejection after active-state boost
276,a521357c,2026-04-01T11:26:38-07:00,failed,0,0,Finish late active-island cleanup after active-state boost
277,ac63928f,2026-04-01T11:39:25-07:00,failed,0,0,Increase exact active-subject evidence
278,c80bc59d,2026-04-01T11:47:19-07:00,failed,0,0,Finish late active-island cleanup after active-subject boost
279,e3360ae3,2026-04-01T11:55:18-07:00,failed,0,0,Complete late active-island cleanup after active-subject boost
280,ebdaceb1,2026-04-01T12:03:08-07:00,failed,0,0,Zero residual late active-island leakage after active-subject boost
281,7051c8ac,2026-04-01T12:19:52-07:00,failed,0,0,Increase first active-timing evidence
282,5f755c17,2026-04-01T12:27:52-07:00,failed,0,0,Finish late active-island cleanup after timing boost
283,e7c023e5,2026-04-01T12:35:46-07:00,failed,0,0,Complete late active-island cleanup after timing boost
284,b0cecbc9,2026-04-01T12:50:19-07:00,failed,0,0,Increase last active-timing evidence
285,4c6db6af,2026-04-01T12:58:12-07:00,failed,0,0,Finish late active-island cleanup after last timing boost
286,85579fe4,2026-04-01T13:06:06-07:00,failed,0,0,Zero residual late active-island leakage after last timing boost
287,e750b612,2026-04-01T13:13:53-07:00,failed,0,0,Eliminate final late active-island residue after last timing boost
288,6c970a24,2026-04-01T13:30:51-07:00,failed,0,0,Increase subject persistence evidence
289,8ae83c46,2026-04-01T13:38:43-07:00,failed,0,0,Finish late active-island cleanup after persistence boost
290,aa85e381,2026-04-01T13:46:38-07:00,failed,0,0,Zero residual late active-island leakage after persistence boost
291,1ee1f9af,2026-04-01T13:54:29-07:00,failed,0,0,Eliminate final late active-island residue after persistence boost
292,aa01ed41,2026-04-01T14:02:23-07:00,failed,0,0,Clear final late active-island noise after persistence boost
293,a5f5d41e,2026-04-01T14:11:25-07:00,failed,0,0,Increase subject-set agreement evidence
294,78073088,2026-04-01T14:19:34-07:00,failed,0,0,Tighten unknown-family contamination and island penalties
295,517f7756,2026-04-01T14:23:04-07:00,failed,0,0,Tighten contradiction cleanup for unknown-family queries
296,a43cdaa8,2026-04-01T14:41:54-07:00,failed,0,0,Increase timed transition-pair evidence
297,a5c63d26,2026-04-01T14:49:47-07:00,failed,0,0,Finish late active-island cleanup after timed transition boost
298,c4d6b6f7,2026-04-01T14:57:41-07:00,failed,0,0,Clear final late active-island residue after timed transition boost
299,6bbedc32,2026-04-01T15:05:29-07:00,failed,0,0,Remove last late active-island residue after timed transition boost
300,21ce7c21,2026-04-01T15:08:56-07:00,failed,0,0,Back off over-strong late active-island penalty
301,373a4fb5,2026-04-01T15:22:40-07:00,failed,0,0,Restore published late active-island penalty baseline
302,6d237195,2026-04-01T15:26:26-07:00,failed,0,0,Refine late active-island cleanup for timed transition scoring
303,85ffb858,2026-04-01T15:33:06-07:00,failed,0,0,Restore proven timed-transition matcher baseline
304,053f2948,2026-04-01T15:35:24-07:00,failed,0,0,Add host identification regression floors
305,495ed274,2026-04-01T15:41:52-07:00,failed,0,0,Preserve identification regression floors during refresh
306,9f05eeaf,2026-04-01T15:55:11-07:00,failed,0,0,Add semantic truth regression baseline
307,07c7f21d,2026-04-01T16:05:21-07:00,failed,0,0,Add semantic regression drift report
308,a275de06,2026-04-01T16:14:21-07:00,failed,0,0,Add frame-meta regression baseline
309,636cec10,2026-04-01T16:24:26-07:00,failed,0,0,Add frame image regression baseline
310,90e8c851,2026-04-01T16:33:50-07:00,failed,0,0,Add consolidated capture regression report
311,8d6a0684,2026-04-01T16:44:02-07:00,failed,0,0,Publish capture regression review page
312,a1bee58a,2026-04-01T16:53:57-07:00,failed,0,0,Link capture regression review to artifacts
313,88e9eb70,2026-04-01T17:04:00-07:00,failed,0,0,Show first drift in capture regression review
314,7cb9aa68,2026-04-01T17:14:23-07:00,failed,0,0,Add capture regression status to verification summary
315,00d5d345,2026-04-01T17:24:25-07:00,failed,0,0,Show expected vs actual in capture regression review
316,35924d02,2026-04-01T17:34:27-07:00,failed,0,0,Link first drift assets in capture regression review
317,49ab4b0e,2026-04-01T17:44:37-07:00,failed,0,0,Summarize tightest drift in capture regression report
318,23e2d319,2026-04-01T17:54:38-07:00,failed,0,0,Link tightest drift summary to assets
319,c1b2640c,2026-04-01T18:04:53-07:00,failed,0,0,Show capture regression failure totals
320,29da6ca9,2026-04-01T18:14:59-07:00,failed,0,0,Add capture regression summary totals
321,09720ec5,2026-04-01T18:25:12-07:00,failed,0,0,Expose first failed capture scenes in verification summary
322,9d9f201b,2026-04-01T18:35:35-07:00,failed,0,0,Verify capture regression summary consistency
323,506967de,2026-04-01T18:45:37-07:00,failed,0,0,Assert capture regression summary during refresh
324,d956a7cf,2026-04-01T18:55:30-07:00,failed,0,0,Print capture regression summary in verifier
325,db9b3f56,2026-04-01T19:05:53-07:00,failed,0,0,Link main host index to review dashboards
326,533e3d1f,2026-04-01T19:15:50-07:00,failed,0,0,Add review dashboard paths to verification summary
327,1e06f4d6,2026-04-01T19:25:58-07:00,failed,0,0,Verify dashboard paths in verification summary
328,6dc972e4,2026-04-01T19:36:52-07:00,failed,0,0,Assert dashboard paths during refresh
329,a0dd4d96,2026-04-01T19:46:18-07:00,failed,0,0,Require dashboards in host index renderer
330,ba0d7614,2026-04-01T19:56:27-07:00,failed,0,0,Verify dashboard links in manifest
331,6ece7dd4,2026-04-01T20:06:38-07:00,failed,0,0,Assert dashboard links in manifest during refresh
332,abae8aa0,2026-04-01T20:17:04-07:00,failed,0,0,Verify dashboard links in HTML entrypoints
333,d3b1cf97,2026-04-01T20:27:19-07:00,failed,0,0,Verify key frame links in identification review
334,d69b3c02,2026-04-01T20:37:03-07:00,failed,0,0,Verify scene drilldown links in capture review
335,c3a2f5ad,2026-04-01T20:47:12-07:00,failed,0,0,Print dashboard paths in verifier output
336,b19c7512,2026-04-01T20:57:20-07:00,failed,0,0,Print dashboard paths during refresh
337,5a2e60bb,2026-04-01T21:07:38-07:00,failed,0,0,Add dashboard paths to verification summary text
338,4806bb93,2026-04-01T21:17:42-07:00,failed,0,0,Verify dashboard paths in summary text
339,0f55e84e,2026-04-01T21:27:51-07:00,failed,0,0,Assert dashboard paths in summary text during refresh
340,222ce037,2026-04-01T21:38:20-07:00,failed,0,0,Verify capture review totals against report
341,ce4dc134,2026-04-01T21:48:29-07:00,failed,0,0,Verify tightest drift summary in capture review
342,991a7a93,2026-04-01T21:59:12-07:00,failed,0,0,Link identification review to audit artifacts
343,7f8d18d0,2026-04-01T22:08:37-07:00,failed,0,0,Cross-link identification and capture dashboards
344,a7f869f1,2026-04-01T22:18:45-07:00,failed,0,0,Cross-link capture and identification dashboards
